samples,DME flowrate,Carbon efficiency,CAPEX,OPEX,LCP,Energy efficiency
6395,3.472762641,84.86180457,145348895.5,103345128.7,1.203990165,73.11200587
6396,3.47584792,84.93744924,147361496.1,103022397.8,1.202059048,73.50234618
6397,3.473015851,84.86799855,144937923.1,103592475.0,1.205892666,72.90416417
6398,3.473000452,84.86761272,144382133.4,104220060.8,1.211519782,72.38652985
6399,3.4730121,84.86789876,144507145.5,105232199.8,1.221781612,71.59675074
6400,3.472999492,84.86758897,144860802.5,102857437.0,1.198459046,73.49838098
6401,3.473015851,84.86799035,144682514.3,103321788.6,1.202886487,73.11554741
6402,3.473001271,84.86763294,144683528.1,101159852.6,1.181278216,73.11624623
6403,3.473001524,84.86763895,144683327.0,103641210.7,1.206085907,73.11617889
6404,3.473001305,84.86763358,144683505.3,101673683.0,1.186415329,73.11624117
6405,3.473000956,84.86762565,144213957.2,104624787.1,1.215368466,72.06198348
6406,3.473024328,84.86819795,144682467.9,103322587.6,1.202891484,73.11507787
6407,3.473001182,84.86763076,144683515.3,103320591.6,1.202880775,73.11624185
6408,3.766987329,92.15177854,182107346.3,233428015.4,2.348788576,68.22143616
6409,3.700574062,90.48206042,168717313.3,223867787.3,2.286481394,69.53226972
6410,3.885880019,95.13022329,172920617.9,234481302.0,2.276694473,69.2202383
6411,3.002144874,73.36466624,248070211.5,231039314.7,3.009162796,57.93228937
6412,3.882683364,95.0280663,172737090.9,233677399.0,2.271186942,69.80540697
6413,3.480002208,85.07724903,191668937.5,230357094.0,2.523051316,65.79776617
6414,3.766588758,92.14200921,182010834.5,233423488.9,2.348890889,68.21489909
6415,3.769586513,92.21549742,182498720.0,233182146.7,2.345327762,68.48160905
6416,3.767034721,92.15291035,183298552.7,234536972.7,2.360270402,67.36539266
6417,3.766999098,92.1520686,187143952.5,231605298.8,2.337433431,69.90112402
6418,3.767008276,92.15229347,182189846.9,233265505.6,2.34736691,68.35682412
6419,3.767005025,92.15221216,180883268.9,234769418.7,2.359816591,67.11116784
6420,3.766996885,92.15209167,182163250.4,233288408.5,2.34755632,68.33715508
6421,3.767002869,92.15216651,182090194.7,157465443.2,1.648577863,68.22195776
6422,3.767004946,92.15221174,182090161.9,233106529.3,2.345795701,68.2220068
6423,3.767004947,92.15221176,182090161.9,233571231.4,2.350079074,68.22200698
6424,3.766994217,92.15194476,180413693.5,236411251.1,2.37444853,65.82972958
6425,3.766985069,92.15172048,182092341.3,233426471.7,2.34875951,68.22219702
6426,1.782412964,43.551753,312723107.1,147822237.9,3.595207819,38.82723954
6427,1.902160928,46.47432155,290490353.8,143026315.9,3.23366151,42.53715679
6428,3.804184338,93.03601192,159700046.9,157152943.2,1.605608194,66.9164656
6429,2.275089295,55.59152058,264752117.6,146852952.0,2.715867704,47.65010167
6430,2.200034388,53.75535511,301420859.7,150228574.1,2.929773573,44.94299032
6431,1.759187502,42.98311091,300327747.7,142666028.4,3.512164563,39.77578502
6432,1.738326399,42.4731474,301279242.8,142603355.5,3.555293472,39.36320352
6433,1.739503167,42.50199505,301078664.3,142061004.9,3.541592187,39.68313746
6434,1.739523771,42.50250375,297267162.0,143267075.2,3.556687937,38.95200579
6435,1.739525635,42.50254355,301660498.2,142544111.4,3.552553766,39.4305569
6436,1.739524193,42.50251413,305507775.3,140047786.7,3.511748438,40.92174221
6437,1.739531583,42.50264851,301741580.1,142663889.8,3.555122579,39.36733047
6438,1.73952499,42.50252765,301723679.5,214690735.0,4.992803882,39.4710243
6439,1.739524622,42.50252437,301723775.1,142792646.0,3.557665129,39.47102666
6440,1.739524669,42.50252552,301723768.7,143349386.8,3.568777985,39.47102717
6441,1.739523034,42.50248559,307196020.0,139055561.0,3.495903418,41.54991563
6442,1.739546324,42.50305625,301717190.3,142477773.7,3.551320299,39.46829381
6443,1.739524815,42.50252909,301723756.0,142472108.2,3.551266516,39.47102992
6444,1.681744781,41.08549907,230895759.6,116352336.2,2.962227482,44.59810251
6445,1.626158299,39.72585676,221060826.4,111237738.2,2.929609637,45.49098649
6446,1.753334549,42.83371717,226130270.7,116728247.7,2.837637141,46.13662448
6447,3.06087166,74.76596508,141950210.2,131120407.0,1.676558385,65.03925067
6448,3.041858714,74.30550347,143088829.5,131061571.9,1.687892654,64.7217033
6449,1.491024291,36.42661837,235302613.0,112880025.2,3.272325913,41.58161976
6450,1.65502802,40.43283595,232534998.2,116000702.0,3.006708401,44.13769745
6451,1.68573386,41.18328251,230316258.0,116593568.3,2.958784518,44.55123988
6452,1.681736319,41.08526741,231365550.8,115287858.1,2.941403792,45.23859146
6453,1.681741198,41.08542085,228227070.9,116784826.8,2.964691304,44.289142
6454,1.681740095,41.08540245,230933614.7,116292917.8,2.961100751,44.63342286
6455,1.681740544,41.08540381,233474673.3,112951733.6,2.8982783,46.73089165
6456,1.681745841,41.08546803,231314975.7,117223247.1,2.981223561,44.10632027
6457,1.681740893,41.08541354,230896749.7,177645916.9,4.227740435,44.5989122
6458,1.681740985,41.08541584,230896738.8,116030280.0,2.955587179,44.59891357
6459,1.681740724,41.08540943,230896770.7,115988391.1,2.954722852,44.59890886
6460,1.681737426,41.08532778,237507399.2,109565429.5,2.838147832,49.10713107
6461,1.681742789,41.08545912,230896217.4,116351685.0,2.962218655,44.59843589
6462,2.577768796,62.97642176,170326753.9,175612931.8,2.634969424,67.12891959
6463,2.547712717,62.23679743,160572377.4,166829906.0,2.530737832,69.67841627
6464,2.695960978,65.85095722,147637440.0,167604487.7,2.38198312,72.46652614
6465,2.75352248,67.25332308,148150927.5,168037603.5,2.338410734,73.59157227
6466,2.6085197,63.72177952,156591167.5,168208366.7,2.48386814,69.9545927
6467,2.444093076,59.70645347,164642471.6,166202923.7,2.635915349,67.57619074
6468,2.437475796,59.5443216,165003130.1,165909881.1,2.639500382,67.65897249
6469,2.443296876,59.68699228,164411227.0,169116266.8,2.677790465,65.11487934
6470,2.443288388,59.68681039,166053000.8,165359189.0,2.627147466,68.33994389
6471,2.44328821,59.6868108,164164998.3,166262396.9,2.636831837,67.48744996
6472,2.443299369,59.68708587,163993092.9,166841149.4,2.64475761,66.98636579
6473,2.443281114,59.68666469,164680322.2,165854311.4,2.631900273,67.85851638
6474,2.443288091,59.68680671,164581080.3,108891639.6,1.822215295,67.56668847
6475,2.443286745,59.68677299,164581076.7,166507143.0,2.641006112,67.56666038
6476,2.443285544,59.68674113,164581073.0,166438050.2,2.640025507,67.56662388
6477,2.44328795,59.68680143,162572271.7,171626141.5,2.710399075,63.10959137
6478,2.443268784,59.68633363,164582669.2,166185873.5,2.636462501,67.56684934
6479,2.443286822,59.68677534,164581076.7,166186601.7,2.636450727,67.56666472
6480,2.615262491,63.89131387,188270699.9,180984055.4,2.69648763,56.85662278
6481,2.294393612,56.03846333,159698620.0,151361338.3,2.574504347,60.20510107
6482,2.531732174,61.85214142,195071065.3,180709353.4,2.792641252,55.36584071
6483,3.1013199,75.7637147,154911419.4,186306117.9,2.289593643,63.04072943
6484,2.615261756,63.89129613,188271099.4,180983567.1,2.696482529,56.85689538
6485,2.64608024,64.64420425,187119510.8,181494044.6,2.670000604,57.19658256
6486,2.695442767,65.84950915,183108375.5,181885672.7,2.620079665,57.92862337
6487,2.615016018,63.88527154,188246503.9,181020591.8,2.697189176,56.82983701
6488,2.615255927,63.89115789,188032377.3,180778209.3,2.693389761,56.969799
6489,2.615259197,63.89123232,191516872.8,180060928.2,2.689297229,57.46171954
6490,2.615260549,63.8912663,188280301.3,179961237.3,2.682924881,57.44760858
6491,2.61526624,63.89140565,187114422.0,189450113.5,2.807082264,52.37495044
6492,2.615219474,63.89025527,188263574.6,180809545.9,2.694203913,56.95545285
6493,2.615262059,63.89130356,188271156.7,151044788.6,2.298992151,56.85691452
6494,2.615262017,63.89130271,188271158.5,183227321.7,2.726272156,56.85691412
6495,2.615262015,63.89130266,188271158.5,179242305.4,2.673364028,56.85691412
6496,2.615226364,63.89042864,191590789.4,172778270.3,2.592754802,62.05524074
6497,2.615247893,63.89094385,188098705.3,180763762.3,2.693309662,56.97871667
6498,3.15402639,77.05319669,159777544.3,147659746.2,1.832172595,71.77524318
6499,2.691426002,65.72479564,134328856.5,123051237.8,1.79104578,75.05871418
6500,2.310466187,56.42941233,166601255.7,122286710.0,2.131839353,67.67921163
6501,2.685883532,65.58747349,135888740.3,123239574.1,1.799545105,74.68892583
6502,2.669560105,65.18923955,136807033.1,123139290.4,1.810647267,74.46908613
6503,2.645166906,64.59487803,138973209.8,123151721.1,1.830847793,73.92387162
6504,2.686135312,65.59364679,135908419.0,123221135.5,1.79916796,74.72769868
6505,2.685831786,65.58617212,135793528.8,123332519.3,1.800636783,74.52701672
6506,2.685895744,65.58777312,133938771.3,123747690.6,1.803144681,73.73835391
6507,2.685835416,65.5862814,134711722.6,123856073.3,1.805760076,73.61001321
6508,2.68586717,65.58707225,137666731.9,122876298.9,1.797559596,75.40822335
6509,2.685835053,65.58625733,135800991.7,123254788.5,1.799641029,74.65687281
6510,2.685883064,65.58746219,135888740.3,146879315.8,2.105152306,74.68891349
6511,2.685883413,65.58747034,135888746.6,120995800.4,1.770538421,74.68892365
6512,2.685883379,65.58746951,135888746.6,124125591.8,1.810999363,74.68892168
6513,2.685888073,65.58758636,132253640.6,133126865.1,1.921841689,61.1274291
6514,2.685834166,65.58622599,135822159.2,123283667.3,1.80004711,74.61053185
6515,2.685886245,65.58753904,135888735.7,123239577.1,1.799543318,74.68899632
6516,3.939368828,96.53206666,217693054.7,146496000.9,1.516618321,65.53458716
6517,3.854477951,94.32341507,159499817.8,128708292.4,1.328208773,73.5399238
6518,3.891084185,95.31370693,228949806.5,146219435.7,1.544768989,65.19322257
6519,3.95770866,96.97132252,223852053.0,146521519.3,1.516161176,65.99274396
6520,3.939370046,96.53209728,217691872.6,146496288.7,1.516619165,65.53439858
6521,3.944333593,96.6640159,225555216.3,147665248.3,1.533131813,65.05421833
6522,3.926414919,96.20702103,218197699.7,146461965.4,1.521845105,65.35259358
6523,3.978735669,97.49652823,218067473.3,146533317.0,1.502321889,66.1816111
6524,3.939353993,96.53171391,216591321.3,145965112.0,1.510804038,65.85924397
6525,3.93924052,96.53003836,213861898.3,148320281.3,1.528781186,64.26432041
6526,3.939371075,96.53215202,218248049.1,145801802.3,1.511073272,66.01044544
6527,3.939239843,96.53002246,221362950.9,145203639.9,1.509076129,66.50068528
6528,3.939358716,96.53185892,217206289.3,145752381.1,1.509563861,66.01663727
6529,3.939240538,96.53003889,219473230.3,107555269.4,1.175269836,65.59781653
6530,3.939369617,96.53208674,217691756.1,143611454.6,1.491191829,65.53437724
6531,3.939240011,96.53002595,219473088.4,146827800.5,1.521435489,65.59778984
6532,3.939369782,96.53208993,215587129.9,148521468.0,1.532290458,64.17295018
6533,3.939262256,96.53062568,220118355.7,147179287.4,1.525193111,65.15339117
6534,3.853223581,94.37901648,233181108.2,106138868.4,1.203251488,63.78817606
6535,3.850696161,94.24424255,159720068.7,94967193.62,1.025498668,72.53497029
6536,3.785247503,92.60092963,162560974.9,94391684.36,1.041011807,71.79681289
6537,3.732629823,91.25486319,161967766.0,94569110.29,1.056688923,70.577156
6538,3.674246065,89.82180341,164973414.1,93879768.37,1.07030162,70.09782641
6539,3.732697819,91.25652043,162451535.6,94594318.48,1.057432746,70.57317878
6540,3.732936511,91.26238144,162516223.9,94535389.57,1.056887675,70.6241626
6541,3.732641049,91.25517129,162821789.1,95132513.08,1.062859844,70.17979818
6542,3.732629428,91.25485384,164365316.6,93006031.92,1.044768419,71.84403015
6543,3.732627813,91.2548186,161781117.7,95325209.71,1.063519054,70.00775915
6544,3.732630122,91.25487116,160603092.7,96844079.07,1.076360277,68.86935688
6545,3.732576194,91.25349566,162260857.9,95188295.96,1.06278432,70.12184066
6546,3.732627548,91.25483179,161968334.7,127192500.6,1.360164509,70.57706639
6547,3.73262993,91.25486597,161967761.4,97453960.88,1.083524771,70.57715854
6548,3.73262999,91.25486718,161967756.0,93979116.5,1.051200537,70.57715926
6549,3.732652336,91.25541173,162513710.5,93753085.89,1.049688175,71.21266665
6550,3.732618536,91.25457559,161503879.8,93887984.3,1.049849161,71.07933642
6551,3.732627078,91.25481735,161968231.9,94569117.55,1.056690277,70.57711665
6552,1.96162533,47.92614348,296755674.7,158484728.4,3.422288531,43.05544835
6553,1.781015856,43.50892783,255700346.7,135853160.2,3.23410206,45.69910714
6554,1.981460691,48.41069104,295762078.4,158583331.7,3.387712551,43.39208487
6555,2.79731653,68.34960438,233761526.2,163830212.7,2.374395541,54.44122105
6556,1.96161657,47.92591863,296758052.5,158483023.5,3.42227858,43.05647642
6557,2.014356387,49.21449839,296954306.7,159285792.5,3.346911574,43.64795147
6558,2.035374889,49.72847141,290995241.8,158994508.4,3.295439532,44.14477332
6559,1.961443966,47.92168802,296635812.2,158504065.9,3.422698059,43.03516789
6560,1.961589686,47.9252755,296649328.4,157569300.3,3.405925557,43.68567944
6561,1.961618355,47.92596078,293130328.4,158780739.8,3.420002773,42.76132474
6562,1.961615027,47.92586878,295908588.4,159279850.1,3.434619618,42.49920114
6563,1.96161657,47.92591786,301896700.6,156201716.2,3.392581493,44.81208754
6564,1.961610464,47.9257845,296598148.2,158194132.5,3.416843145,43.24970146
6565,1.961616794,47.92592438,296758042.5,124052484.9,2.812829463,43.05648051
6566,1.961616586,47.92591932,296758067.1,163291108.7,3.507385632,43.05647765
6567,1.961616656,47.92592104,296758060.7,157866482.9,3.411365172,43.05647857
6568,1.9616129,47.92582832,304519997.6,155289474.5,3.381894576,45.57136036
6569,1.961609315,47.92573952,297364864.2,159066448.0,3.433880014,42.67836915
6570,2.944214726,71.93979624,224990068.9,130232493.5,1.847546766,60.13574766
6571,2.645965027,64.63771789,190619933.1,113346823.9,1.781236404,63.62310683
6572,1.91311491,46.73614829,250889917.5,110251143.8,2.535869111,50.58877996
6573,2.663872634,65.07514277,189491656.9,113382834.0,1.768004179,63.96691366
6574,2.620645051,64.01925004,190911570.9,112942490.5,1.793542892,63.44720158
6575,2.597486749,63.45391446,195096893.8,113141165.6,1.81876093,62.85708885
6576,2.664108918,65.08093706,189605224.0,113359327.4,1.767714861,64.00088408
6577,2.663907741,65.07603803,192523162.7,114482261.7,1.786952424,62.98286928
6578,2.66387443,65.0751867,188701884.3,113034201.5,1.762249581,64.29136524
6579,2.663868327,65.07505132,191328910.5,111971084.4,1.75241846,65.50547978
6580,2.663880906,65.07534438,188571600.5,114020265.6,1.774898633,63.29237284
6581,2.663899803,65.07579483,189476029.5,113546674.7,1.77009778,63.80129236
6582,2.663872777,65.07514648,189491630.5,141514355.9,2.134684075,63.96691546
6583,2.663872896,65.0751492,189491626.9,108574748.7,1.705333024,63.96691842
6584,2.663872797,65.07514678,189491639.6,113360757.8,1.767716292,63.96691588
6585,2.663874896,65.0751975,187656754.7,115268817.2,1.789776206,62.04341865
6586,2.663892467,65.07560122,189425714.7,113296207.8,1.766760937,64.0527354
6587,2.663874521,65.07517132,189491292.9,113382813.4,1.7680021,63.96695809
6588,2.552316646,62.34662002,160656336.8,71504052.39,1.229475158,69.32534623
6589,3.359205102,82.11501453,206308751.7,87954403.59,1.159617842,66.15214492
6590,2.533291476,61.8821518,161573816.0,71364840.6,1.238277592,68.99244716
6591,2.450831062,59.87118895,167491873.6,70978774.32,1.284319264,67.39058229
6592,2.552344358,62.34730811,160655860.8,71505516.77,1.22948097,69.32465313
6593,2.570311466,62.78600224,159792143.4,71700521.86,1.222150401,69.57574115
6594,2.551792583,62.33384349,161082769.1,71518321.9,1.230603376,69.31332338
6595,2.552153469,62.34262926,159086902.5,71479500.63,1.22671171,69.2857742
6596,2.552388915,62.34841301,163722602.7,72308747.52,1.245286851,68.65178651
6597,2.552344543,62.34731243,161358620.2,70978253.29,1.22343092,69.87706551
6598,2.552342075,62.34725175,160850391.5,70767239.6,1.219749346,70.07000582
6599,2.552347272,62.34737938,159952767.5,72628883.69,1.243638399,68.20551281
6600,2.552341733,62.34721249,160608780.2,71832746.71,1.23385866,69.00063116
6601,2.552344335,62.34729936,160655715.2,155086609.2,2.366522183,69.32464091
6602,2.552344311,62.34730697,160655860.8,71184981.59,1.225120415,69.32464789
6603,2.552344361,62.34730828,160655854.5,71413292.1,1.228226329,69.32464849
6604,2.552344595,62.34731433,159437209.8,78533028.41,1.323136157,62.96998528
6605,2.552300795,62.34623435,160516128.5,71362698.6,1.22733573,69.45964747
6606,2.447133858,59.78086864,168236530.3,170210069.7,2.695487077,55.25513442
6607,3.259555806,79.67914077,214121579.5,229039988.1,2.707750384,53.93190423
6608,3.357195407,82.06532789,207714443.3,230183191.1,2.633039106,54.89842149
6609,3.230254296,78.96119514,215484433.7,228576469.9,2.729050608,53.679567
6610,3.205300369,78.35019249,216521699.9,228119494.1,2.746666357,53.48854864
6611,3.229802408,78.95015299,215087251.5,228556176.7,2.728712726,53.67432601
6612,3.230497193,78.967145,217970571.0,228608274.7,2.732325975,53.71146089
6613,3.230188942,78.95957972,211706211.1,226976302.1,2.707134753,54.32652149
6614,3.230245223,78.96096992,212237557.4,228693537.2,2.726217185,53.57364787
6615,3.230249685,78.96104732,216016687.3,229449761.2,2.7391136,53.30771455
6616,3.230256045,78.96123475,216546553.9,217821227.9,2.614781381,58.87692722
6617,3.230226448,78.9606052,214512309.8,227382654.4,2.715014225,54.19165652
6618,3.230253489,78.96117459,215484403.7,106671289.3,1.418683882,53.6795543
6619,3.230254212,78.96119266,215484411.9,228897008.4,2.732496142,53.67956536
6620,3.230254303,78.96119488,215484418.2,227867416.7,2.721428923,53.67956755
6621,3.230240947,78.96086506,219128332.2,209482681.0,2.528421346,63.69655777
6622,3.230250672,78.96114279,216099081.4,229154083.3,2.736038526,53.4374455
6623,3.230251885,78.96110511,215482830.3,228576185.2,2.72904756,53.67961809
6624,1.427784349,34.87743079,233153083.8,93650609.0,2.943485547,38.2798489
6625,1.440607849,35.19094805,235673183.2,94668695.64,2.948957241,38.10437053
